ID;COTIS
306159;239
306160;363
306161;359
306162;643
306163;370
306164;520
306165;272
306166;351
306167;323
306168;276
306169;427
306170;459
306171;414
306172;319
306173;298
306174;314
306175;381
306176;346
306177;518
306178;294
306179;367
306180;313
306181;269
306182;344
306183;316
306184;231
306185;224
306186;560
306187;353
306188;365
306189;275
306190;376
306191;435
306192;392
306193;314
306194;442
306195;263
306196;189
306197;520
306198;382
306199;284
306200;370
306201;316
306202;355
306203;315
306204;328
306205;371
306206;300
306207;192
306208;301
306209;284
306210;379
306211;582
306212;537
306213;302
306214;351
306215;291
306216;287
306217;455
306218;174
306219;327
306220;351
306221;210
306222;305
306223;298
306224;433
306225;584
306226;234
306227;495
306228;461
306229;264
306230;365
306231;331
306232;526
306233;347
306234;416
306235;206
306236;302
306237;280
306238;243
306239;357
306240;323
306241;336
306242;707
306243;590
306244;222
306245;439
306246;324
306247;340
306248;269
306249;416
306250;190
306251;535
306252;294
306253;354
306254;204
306255;274
306256;329
306257;335
306258;336
306259;287
306260;377
306261;307
306262;345
306263;309
306264;230
306265;267
306266;196
306267;241
306268;282
306269;272
306270;346
306271;310
306272;300
306273;292
306274;289
306275;369
306276;319
306277;485
306278;281
306279;288
306280;433
306281;316
306282;464
306283;385
306284;369
306285;286
306286;285
306287;562
306288;313
306289;271
306290;370
306291;585
306292;324
306293;311
306294;388
306295;333
306296;354
306297;255
306298;294
306299;379
306300;441
306301;258
306302;346
306303;385
306304;302
306305;283
306306;253
306307;297
306308;365
306309;378
306310;435
306311;303
306312;258
306313;253
306314;268
306315;378
306316;346
306317;262
306318;380
306319;283
306320;332
306321;318
306322;351
306323;220
306324;309
306325;275
306326;322
306327;492
306328;475
306329;357
306330;278
306331;340
306332;449
306333;308
306334;286
306335;378
306336;315
306337;433
306338;474
306339;329
306340;340
306341;485
306342;521
306343;292
306344;281
306345;357
306346;837
306347;363
306348;387
306349;561
306350;554
306351;301
306352;335
306353;415
306354;341
306355;262
306356;364
306357;345
306358;337
306359;309
306360;264
306361;286
306362;436
306363;313
306364;291
306365;220
306366;437
306367;296
306368;307
306369;282
306370;342
306371;311
306372;515
306373;301
306374;313
306375;266
306376;488
306377;314
306378;442
306379;401
306380;278
306381;502
306382;337
306383;341
306384;399
306385;374
306386;323
306387;276
306388;442
306389;485
306390;355
306391;216
306392;297
306393;510
306394;282
306395;760
306396;281
306397;372
306398;288
306399;351
306400;353
306401;282
306402;374
306403;516
306404;547
306405;297
306406;309
306407;308
306408;283
306409;478
306410;312
306411;446
306412;356
306413;399
306414;275
306415;483
306416;312
306417;394
306418;327
306419;374
306420;369
306421;262
306422;299
306423;296
306424;264
306425;284
306426;419
306427;312
306428;246
306429;382
306430;432
306431;393
306432;459
306433;341
306434;386
306435;297
306436;572
306437;459
306438;351
306439;354
306440;408
306441;469
306442;448
306443;354
306444;221
306445;296
306446;263
306447;343
306448;260
306449;349
306450;375
306451;210
306452;252
306453;258
306454;251
306455;288
306456;390
306457;406
306458;292
306459;441
306460;425
306461;279
306462;390
306463;326
306464;489
306465;252
306466;230
306467;657
306468;309
306469;302
306470;343
306471;333
306472;271
306473;223
306474;434
306475;241
306476;356
306477;349
306478;397
306479;282
306480;261
306481;312
306482;279
306483;396
306484;324
306485;277
306486;266
306487;364
306488;238
306489;256
306490;326
306491;238
306492;321
306493;293
306494;286
306495;290
306496;260
306497;352
306498;291
306499;396
306500;256
306501;315
306502;362
306503;360
306504;470
306505;313
306506;300
306507;281
306508;285
306509;382
306510;532
306511;357
306512;322
306513;242
306514;243
306515;551
306516;360
306517;296
306518;242
306519;264
306520;454
306521;297
306522;327
306523;229
306524;319
306525;328
306526;380
306527;429
306528;534
306529;307
306530;362
306531;220
306532;244
306533;376
306534;347
306535;259
306536;337
306537;493
306538;344
306539;235
306540;480
306541;587
306542;449
306543;416
306544;506
306545;443
306546;310
306547;236
306548;251
306549;222
306550;620
306551;277
306552;395
306553;419
306554;302
306555;267
306556;243
306557;411
306558;279
306559;262
306560;243
306561;243
306562;255
306563;321
306564;401
306565;365
306566;300
306567;270
306568;241
306569;288
306570;503
306571;357
306572;274
306573;413
306574;253
306575;291
306576;353
306577;424
306578;292
306579;543
306580;249
306581;225
306582;651
306583;452
306584;323
306585;416
306586;305
306587;298
306588;499
306589;229
306590;209
306591;323
306592;245
306593;253
306594;289
306595;299
306596;308
306597;288
306598;281
306599;355
306600;204
306601;222
306602;205
306603;232
306604;393
306605;468
306606;438
306607;266
306608;226
306609;394
306610;242
306611;259
306612;226
306613;271
306614;493
306615;275
306616;257
306617;567
306618;497
306619;265
306620;527
306621;228
306622;557
306623;303
306624;297
306625;372
306626;272
306627;288
306628;394
306629;278
306630;447
306631;303
306632;216
306633;317
306634;241
306635;282
306636;228
306637;194
306638;224
306639;565
306640;483
306641;256
306642;285
306643;469
306644;287
306645;408
306646;228
306647;393
306648;226
306649;279
306650;294
306651;298
306652;289
306653;294
306654;435
306655;280
306656;244
306657;358
306658;384
306659;462
306660;250
306661;395
306662;306
306663;376
306664;238
306665;228
306666;291
306667;285
306668;302
306669;310
306670;265
306671;301
306672;330
306673;298
306674;309
306675;492
306676;309
306677;268
306678;498
306679;353
306680;254
306681;563
306682;265
306683;223
306684;292
306685;274
306686;306
306687;364
306688;281
306689;343
306690;229
306691;386
306692;291
306693;346
306694;437
306695;236
306696;289
306697;331
306698;319
306699;199
306700;388
306701;449
306702;321
306703;400
306704;249
306705;309
306706;447
306707;386
306708;352
306709;185
306710;387
306711;360
306712;245
306713;406
306714;338
306715;356
306716;276
306717;321
306718;222
306719;380
306720;393
306721;274
306722;248
306723;231
306724;377
306725;351
306726;337
306727;281
306728;431
306729;221
306730;366
306731;314
306732;320
306733;276
306734;239
306735;442
306736;529
306737;245
306738;245
306739;412
306740;412
306741;274
306742;216
306743;296
306744;320
306745;276
306746;609
306747;454
306748;261
306749;287
306750;385
306751;390
306752;391
306753;449
306754;229
306755;333
306756;324
306757;299
306758;490
306759;313
306760;327
306761;471
306762;416
306763;418
306764;429
306765;365
306766;510
306767;490
306768;275
306769;229
306770;448
306771;309
306772;334
306773;370
306774;274
306775;307
306776;269
306777;396
306778;355
306779;243
306780;230
306781;527
306782;346
306783;326
306784;554
306785;272
306786;215
306787;302
306788;314
306789;284
306790;310
306791;462
306792;524
306793;502
306794;348
306795;311
306796;310
306797;370
306798;699
306799;379
306800;438
306801;285
306802;193
306803;322
306804;403
306805;487
306806;197
306807;309
306808;348
306809;432
306810;462
306811;299
306812;557
306813;475
306814;230
306815;391
306816;404
306817;492
306818;287
306819;300
306820;364
306821;300
306822;281
306823;270
306824;295
306825;333
306826;357
306827;269
306828;495
306829;290
306830;277
306831;263
306832;303
306833;219
306834;432
306835;339
306836;329
306837;273
306838;305
306839;421
306840;415
306841;247
306842;281
306843;281
306844;463
306845;278
306846;389
306847;326
306848;334
306849;302
306850;307
306851;266
306852;354
306853;487
306854;510
306855;315
306856;685
306857;543
306858;186
306859;349
306860;458
306861;294
306862;362
306863;305
306864;339
306865;392
306866;319
306867;800
306868;377
306869;262
306870;270
306871;452
306872;421
306873;512
306874;299
306875;338
306876;452
306877;446
306878;425
306879;338
306880;286
306881;534
306882;382
306883;399
306884;261
306885;371
306886;493
306887;354
306888;249
306889;238
306890;229
306891;231
306892;214
306893;282
306894;340
306895;278
306896;242
306897;503
306898;267
306899;384
306900;314
306901;294
306902;231
306903;264
306904;286
306905;246
306906;364
306907;394
306908;295
306909;334
306910;263
306911;318
306912;357
306913;297
306914;295
306915;445
306916;333
306917;414
306918;296
306919;472
306920;377
306921;268
306922;254
306923;380
306924;325
306925;209
306926;273
306927;305
306928;339
306929;315
306930;328
306931;315
306932;331
306933;351
306934;388
306935;314
306936;365
306937;189
306938;327
306939;239
306940;242
306941;206
306942;473
306943;206
306944;236
306945;263
306946;266
306947;230
306948;162
306949;591
306950;198
306951;385
306952;466
306953;316
306954;437
306955;362
306956;412
306957;280
306958;219
306959;245
306960;399
306961;425
306962;283
306963;293
306964;547
306965;244
306966;498
306967;360
306968;390
306969;277
306970;372
306971;377
306972;367
306973;263
306974;304
306975;253
306976;323
306977;615
306978;311
306979;370
306980;529
306981;443
306982;302
306983;352
306984;360
306985;281
306986;316
306987;367
306988;297
306989;306
306990;280
306991;398
306992;462
306993;425
306994;299
306995;225
306996;305
306997;297
306998;286
306999;373
307000;370
307001;493
307002;258
307003;245
307004;199
307005;312
307006;306
307007;351
307008;344
307009;267
307010;280
307011;265
307012;511
307013;267
307014;440
307015;253
307016;243
307017;260
307018;297
307019;442
307020;253
307021;371
307022;370
307023;301
307024;243
307025;301
307026;270
307027;380
307028;215
307029;399
307030;235
307031;373
307032;249
307033;489
307034;518
307035;457
307036;494
307037;283
307038;398
307039;281
307040;370
307041;303
307042;293
307043;217
307044;311
307045;231
307046;386
307047;242
307048;609
307049;294
307050;169
307051;450
307052;361
307053;521
307054;261
307055;168
307056;158
307057;304
307058;297
307059;206
307060;520
307061;345
307062;204
307063;329
307064;536
307065;205
307066;449
307067;238
307068;315
307069;309
307070;365
307071;356
307072;266
307073;475
307074;575
307075;336
307076;305
307077;433
307078;284
307079;317
307080;524
307081;585
307082;247
307083;441
307084;287
307085;385
307086;475
307087;364
307088;317
307089;293
307090;451
307091;209
307092;228
307093;236
307094;240
307095;228
307096;339
307097;215
307098;437
307099;362
307100;283
307101;318
307102;306
307103;300
307104;292
307105;272
307106;207
307107;306
307108;298
307109;289
307110;367
307111;279
307112;287
307113;346
307114;513
307115;399
307116;268
307117;464
307118;550
307119;328
307120;227
307121;418
307122;351
307123;227
307124;233
307125;256
307126;328
307127;300
307128;384
307129;381
307130;316
307131;475
307132;206
307133;272
307134;261
307135;313
307136;469
307137;261
307138;276
307139;306
307140;354
307141;216
307142;235
307143;190
307144;310
307145;244
307146;326
307147;262
307148;273
307149;389
307150;238
307151;488
307152;314
307153;304
307154;332
307155;243
307156;264
307157;286
307158;359
307159;311
307160;522
307161;295
307162;570
307163;442
307164;306
307165;346
307166;300
307167;307
307168;442
307169;346
307170;253
307171;259
307172;220
307173;281
307174;340
307175;326
307176;476
307177;309
307178;267
307179;385
307180;275
307181;207
307182;205
307183;346
307184;490
307185;290
307186;319
307187;280
307188;238
307189;234
307190;265
307191;233
307192;338
307193;191
307194;321
307195;293
307196;196
307197;526
307198;326
307199;354
307200;364
307201;274
307202;420
307203;637
307204;241
307205;260
307206;400
307207;316
307208;450
307209;481
307210;418
307211;410
307212;288
307213;269
307214;241
307215;202
307216;252
307217;291
307218;461
307219;406
307220;311
307221;503
307222;555
307223;210
307224;302
307225;724
307226;234
307227;310
307228;324
307229;221
307230;376
307231;342
307232;282
307233;667
307234;340
307235;231
307236;426
307237;296
307238;271
307239;312
307240;709
307241;579
307242;381
307243;467
307244;339
307245;459
307246;421
307247;415
307248;383
307249;369
307250;336
307251;228
307252;382
307253;572
307254;262
307255;265
307256;274
307257;276
307258;243
307259;269
307260;299
307261;298
307262;307
307263;342
307264;306
307265;332
307266;302
307267;361
307268;262
307269;444
307270;347
307271;377
307272;499
307273;341
307274;284
307275;292
307276;280
307277;377
307278;394
307279;315
307280;407
307281;283
307282;417
307283;358
307284;336
307285;397
307286;363
307287;288
307288;276
307289;502
307290;314
307291;378
307292;269
307293;294
307294;260
307295;276
307296;240
307297;422
307298;297
307299;282
307300;281
307301;340
307302;387
307303;395
307304;644
307305;423
307306;363
307307;314
307308;313
307309;350
307310;460
307311;289
307312;530
307313;304
307314;381
307315;328
307316;310
307317;273
307318;342
307319;252
307320;455
307321;471
307322;390
307323;309
307324;470
307325;283
307326;334
307327;205
307328;547
307329;397
307330;271
307331;281
307332;231
307333;209
307334;189
307335;363
307336;350
307337;207
307338;301
307339;299
307340;320
307341;386
307342;199
307343;336
307344;411
307345;239
307346;270
307347;223
307348;474
307349;417
307350;273
307351;584
307352;234
307353;461
307354;290
307355;373
307356;299
307357;301
307358;395
307359;335
307360;219
307361;199
307362;207
307363;286
307364;427
307365;431
307366;226
307367;502
307368;407
307369;272
307370;403
307371;313
307372;214
307373;434
307374;372
307375;373
307376;207
307377;290
307378;291
307379;316
307380;277
307381;288
307382;351
307383;285
307384;264
307385;409
307386;305
307387;401
307388;331
307389;216
307390;396
307391;545
307392;305
307393;436
307394;351
307395;265
307396;257
307397;524
307398;402
307399;221
307400;324
307401;223
307402;359
307403;420
307404;438
307405;507
307406;402
307407;377
307408;286
307409;402
307410;314
307411;225
307412;524
307413;317
307414;327
307415;228
307416;318
307417;230
307418;220
307419;246
307420;307
307421;360
307422;161
307423;295
307424;219
307425;237
307426;529
307427;239
307428;239
307429;239
307430;226
307431;339
307432;385
307433;479
307434;255
307435;370
307436;265
307437;502
307438;369
307439;483
307440;562
307441;401
307442;293
307443;291
307444;296
307445;291
307446;461
307447;290
307448;680
307449;377
307450;296
307451;424
307452;211
307453;294
307454;286
307455;484
307456;286
307457;281
307458;447
307459;261
307460;373
307461;501
307462;520
307463;474
307464;589
307465;289
307466;293
307467;594
307468;244
307469;308
307470;322
307471;267
307472;266
307473;319
307474;331
307475;307
307476;384
307477;316
307478;250
307479;258
307480;442
307481;437
307482;287
307483;407
307484;296
307485;311
307486;508
307487;309
307488;289
307489;307
307490;363
307491;301
307492;288
307493;305
307494;309
307495;456
307496;361
307497;355
307498;354
307499;520
307500;423
307501;253
307502;270
307503;539
307504;343
307505;446
307506;299
307507;289
307508;412
307509;367
307510;291
307511;265
307512;348
307513;266
307514;294
307515;289
307516;363
307517;223
307518;205
307519;238
307520;246
307521;179
307522;323
307523;197
307524;341
307525;244
307526;216
307527;206
307528;338
307529;249
307530;482
307531;391
307532;211
307533;315
307534;374
307535;255
307536;304
307537;345
307538;369
307539;413
307540;518
307541;234
307542;325
307543;264
307544;214
307545;214
307546;257
307547;257
307548;295
307549;460
307550;441
307551;285
307552;249
307553;359
307554;301
307555;266
307556;258
307557;389
307558;331
307559;404
307560;282
307561;399
307562;266
307563;272
307564;366
307565;340
307566;269
307567;349
307568;210
307569;339
307570;341
307571;285
307572;236
307573;250
307574;281
307575;274
307576;501
307577;245
307578;356
307579;337
307580;341
307581;290
307582;241
307583;282
307584;643
307585;403
307586;489
307587;429
307588;566
307589;278
307590;572
307591;281
307592;275
307593;655
307594;287
307595;531
307596;422
307597;309
307598;370
307599;346
307600;326
307601;559
307602;459
307603;534
307604;420
307605;501
307606;356
307607;350
307608;444
307609;280
307610;377
307611;270
307612;377
307613;235
307614;258
307615;235
307616;297
307617;598
307618;372
307619;337
307620;264
307621;267
307622;301
307623;250
307624;257
307625;266
307626;349
307627;207
307628;339
307629;203
307630;197
307631;343
307632;279
307633;341
307634;272
307635;316
307636;291
307637;270
307638;340
307639;230
307640;361
307641;249
307642;283
307643;281
307644;242
307645;276
307646;369
307647;293
307648;466
307649;292
307650;421
307651;383
307652;375
307653;267
307654;330
307655;348
307656;340
307657;345
307658;270
307659;306
307660;509
307661;262
307662;282
307663;409
307664;373
307665;299
307666;344
307667;262
307668;300
307669;316
307670;334
307671;292
307672;366
307673;270
307674;253
307675;291
307676;286
307677;251
307678;428
307679;411
307680;389
307681;340
307682;357
307683;349
307684;230
307685;298
307686;249
307687;279
307688;270
307689;495
307690;304
307691;371
307692;285
307693;302
307694;407
307695;332
307696;370
307697;370
307698;387
307699;232
307700;288
307701;189
307702;322
307703;387
307704;253
307705;307
307706;353
307707;453
307708;396
307709;307
307710;458
307711;360
307712;369
307713;546
307714;296
307715;332
307716;312
307717;393
307718;559
307719;314
307720;376
307721;301
307722;365
307723;524
307724;447
307725;438
307726;378
307727;274
307728;298
307729;697
307730;267
307731;308
307732;388
307733;523
307734;432
307735;358
307736;285
307737;454
307738;472
307739;353
307740;325
307741;308
307742;322
307743;337
307744;382
307745;261
307746;416
307747;461
307748;353
307749;275
307750;292
307751;338
307752;191
307753;321
307754;178
307755;485
307756;347
307757;424
307758;452
307759;194
307760;525
307761;263
307762;514
307763;408
307764;502
307765;459
307766;193
307767;289
307768;334
307769;392
307770;206
307771;248
307772;301
307773;302
307774;321
307775;368
307776;417
307777;351
307778;371
307779;418
307780;202
307781;351
307782;243
307783;286
307784;438
307785;206
307786;197
307787;532
307788;220
307789;338
307790;446
307791;235
307792;362
307793;479
307794;514
307795;261
307796;273
307797;340
307798;216
307799;306
307800;531
307801;420
307802;298
307803;278
307804;293
307805;323
307806;221
307807;360
307808;297
307809;220
307810;219
307811;268
307812;456
307813;235
307814;502
307815;328
307816;316
307817;277
307818;270
307819;294
307820;277
307821;312
307822;300
307823;303
307824;303
307825;261
307826;258
307827;258
307828;356
307829;337
307830;300
307831;416
307832;454
307833;366
307834;374
307835;322
307836;301
307837;326
307838;234
307839;275
307840;244
307841;273
307842;300
307843;259
307844;408
307845;454
307846;399
307847;275
307848;363
307849;240
307850;215
307851;395
307852;265
307853;367
307854;395
307855;378
307856;380
307857;273
307858;500
307859;583
307860;289
307861;256
307862;296
307863;391
307864;546
307865;187
307866;467
307867;340
307868;255
307869;648
307870;272
307871;364
307872;337
307873;258
307874;286
307875;329
307876;441
307877;302
307878;303
307879;547
307880;450
307881;314
307882;387
307883;269
307884;256
307885;536
307886;296
307887;481
307888;289
307889;321
307890;439
307891;569
307892;342
307893;296
307894;318
307895;394
307896;248
307897;638
307898;475
307899;347
307900;298
307901;318
307902;428
307903;502
307904;322
307905;349
307906;321
307907;383
307908;477
307909;435
307910;385
307911;302
307912;364
307913;273
307914;378
307915;461
307916;557
307917;498
307918;292
307919;275
307920;356
307921;312
307922;312
307923;351
307924;309
307925;310
307926;296
307927;270
307928;331
307929;253
307930;269
307931;260
307932;334
307933;264
307934;351
307935;437
307936;330
307937;346
307938;447
307939;288
307940;368
307941;499
307942;286
307943;516
307944;298
307945;285
307946;367
307947;432
307948;300
307949;189
307950;501
307951;288
307952;473
307953;386
307954;423
307955;279
307956;363
307957;294
307958;357
307959;430
307960;306
307961;438
307962;302
307963;292
307964;288
307965;286
307966;305
307967;273
307968;251
307969;439
307970;329
307971;340
307972;424
307973;238
307974;254
307975;280
307976;344
307977;350
307978;317
307979;344
307980;448
307981;221
307982;291
307983;355
307984;240
307985;306
307986;286
307987;297
307988;308
307989;350
307990;301
307991;376
307992;193
307993;213
307994;259
307995;369
307996;239
307997;287
307998;232
307999;307
308000;242
308001;223
308002;260
308003;206
308004;363
308005;259
308006;402
308007;326
308008;444
308009;242
308010;364
308011;349
308012;278
308013;277
308014;276
308015;331
308016;308
308017;357
308018;339
308019;320
308020;298
308021;282
308022;225
308023;304
308024;292
308025;198
308026;204
308027;236
308028;290
308029;312
308030;457
308031;235
308032;212
308033;223
308034;280
308035;281
308036;288
308037;274
308038;227
308039;331
308040;276
308041;295
308042;265
308043;336
308044;351
308045;234
308046;239
308047;332
308048;221
308049;357
308050;244
308051;229
308052;347
308053;385
308054;265
308055;264
308056;411
308057;223
308058;525
308059;224
308060;751
308061;338
308062;292
308063;273
308064;334
308065;285
308066;364
308067;390
308068;302
308069;315
308070;330
308071;353
308072;217
308073;370
308074;305
308075;495
308076;573
308077;274
308078;269
308079;278
308080;263
308081;529
308082;241
308083;316
308084;366
308085;373
308086;176
308087;237
308088;404
308089;503
308090;330
308091;280
308092;469
308093;188
308094;214
308095;336
308096;451
308097;188
308098;692
308099;403
308100;309
308101;315
308102;297
308103;362
308104;310
308105;245
308106;534
308107;269
308108;523
308109;462
308110;372
308111;416
308112;417
308113;279
308114;599
308115;379
308116;320
308117;364
308118;355
308119;353
308120;293
308121;365
308122;306
308123;276
308124;274
308125;413
308126;354
308127;327
308128;240
308129;473
308130;269
308131;367
308132;262
308133;332
308134;310
308135;303
308136;275
308137;545
308138;317
308139;486
308140;314
308141;479
308142;438
308143;332
308144;398
308145;303
308146;223
308147;284
308148;244
308149;454
308150;403
308151;303
308152;296
308153;324
308154;378
308155;325
308156;721
308157;332
308158;335
308159;351
308160;333
308161;332
308162;395
308163;381
308164;319
308165;293
308166;415
308167;249
308168;312
308169;369
308170;288
308171;344
308172;311
308173;284
308174;726
308175;525
308176;490
308177;461
308178;253
308179;505
308180;409
308181;343
308182;348
308183;385
308184;299
308185;335
308186;280
308187;445
308188;385
308189;229
308190;356
308191;469
308192;266
308193;265
308194;582
308195;701
308196;285
308197;241
308198;297
308199;343
308200;369
308201;176
308202;319
308203;381
308204;247
308205;487
308206;446
308207;395
308208;394
308209;231
308210;470
308211;386
308212;363
308213;262
308214;334
308215;351
308216;327
308217;313
308218;263
308219;303
308220;221
308221;489
308222;274
308223;245
308224;282
308225;289
308226;475
308227;264
308228;419
308229;292
308230;350
308231;320
308232;264
308233;269
308234;463
308235;241
308236;325
308237;256
308238;346
308239;329
308240;391
308241;463
308242;295
308243;199
308244;261
308245;286
308246;220
308247;332
308248;200
308249;372
308250;228
308251;275
308252;419
308253;264
308254;356
308255;243
308256;359
308257;247
308258;299
308259;227
308260;212
308261;353
308262;312
308263;399
308264;479
308265;475
308266;395
308267;328
308268;281
308269;401
308270;301
308271;207
308272;411
308273;316
308274;259
308275;175
308276;686
308277;386
308278;475
308279;357
308280;560
308281;272
308282;258
308283;346
308284;268
308285;296
308286;224
308287;190
308288;389
308289;270
308290;240
308291;327
308292;286
308293;259
308294;271
308295;343
308296;211
308297;973
308298;456
308299;522
308300;319
308301;276
308302;290
308303;306
308304;349
308305;331
308306;563
308307;284
308308;479
308309;359
308310;311
308311;197
308312;216
308313;322
308314;329
308315;309
308316;284
308317;275
308318;251
308319;379
308320;750
308321;376
308322;244
308323;234
308324;282
308325;221
308326;360
308327;636
308328;395
308329;558
308330;220
308331;312
308332;247
308333;287
308334;350
308335;289
308336;410
308337;284
308338;331
308339;293
308340;393
308341;302
308342;281
308343;321
308344;379
308345;287
308346;484
308347;225
308348;405
308349;259
308350;445
308351;451
308352;282
308353;351
308354;552
308355;299
308356;337
308357;313
308358;246
308359;411
308360;457
308361;396
308362;361
308363;290
308364;244
308365;490
308366;445
308367;265
308368;212
308369;241
308370;449
308371;182
308372;329
308373;325
308374;350
308375;301
308376;218
308377;286
308378;322
308379;327
308380;457
308381;236
308382;315
308383;257
308384;276
308385;629
308386;452
308387;321
308388;289
308389;307
308390;534
308391;635
308392;217
308393;512
308394;315
308395;368
308396;265
308397;321
308398;241
308399;306
308400;558
308401;495
308402;303
308403;497
308404;360
308405;514
308406;242
308407;377
308408;253
308409;253
308410;241
308411;335
308412;382
308413;242
308414;510
308415;366
308416;725
308417;474
308418;309
308419;810
308420;285
308421;465
308422;280
308423;263
308424;324
308425;264
308426;319
308427;524
308428;363
308429;480
308430;439
308431;319
308432;365
308433;255
308434;423
308435;494
308436;328
308437;283
308438;299
308439;321
308440;339
308441;415
308442;302
308443;278
308444;280
308445;278
308446;515
308447;340
308448;325
308449;382
308450;311
308451;267
308452;228
308453;366
308454;214
308455;295
308456;497
308457;411
308458;378
308459;647
308460;313
308461;436
308462;318
308463;377
308464;496
308465;285
308466;282
308467;500
308468;467
308469;290
308470;303
308471;287
308472;405
308473;452
308474;563
308475;265
308476;441
308477;401
308478;505
308479;326
308480;292
308481;304
308482;471
308483;335
308484;532
308485;480
308486;215
308487;322
308488;308
308489;193
308490;203
308491;262
308492;294
308493;483
308494;296
308495;297
308496;536
308497;306
308498;319
308499;209
308500;167
308501;372
308502;544
308503;321
308504;456
308505;394
308506;207
308507;405
308508;274
308509;363
308510;303
308511;312
308512;255
308513;465
308514;317
308515;350
308516;368
308517;584
308518;395
308519;519
308520;359
308521;284
308522;427
308523;286
308524;572
308525;364
308526;205
308527;478
308528;331
308529;359
308530;368
308531;296
308532;449
308533;282
308534;246
308535;328
308536;217
308537;330
308538;420
308539;289
308540;316
308541;390
308542;309
308543;416
308544;316
308545;185
308546;458
308547;271
308548;281
308549;349
308550;421
308551;290
308552;620
308553;377
308554;327
308555;265
308556;356
308557;196
308558;418
308559;270
308560;543
308561;519
308562;281
308563;318
308564;314
308565;285
308566;280
308567;316
308568;289
308569;421
308570;366
308571;273
308572;442
308573;524
308574;418
308575;411
308576;568
308577;451
308578;392
308579;294
308580;377
308581;438
308582;287
308583;277
308584;407
308585;411
308586;208
308587;215
308588;540
308589;325
308590;377
308591;287
308592;385
308593;385
308594;381
308595;375
308596;380
308597;477
308598;275
308599;313
308600;508
308601;303
308602;520
308603;606
308604;337
308605;323
308606;414
308607;316
308608;630
308609;362
308610;187
308611;343
308612;233
308613;245
308614;340
308615;528
308616;332
308617;290
308618;294
308619;514
308620;394
308621;409
308622;563
308623;273
308624;503
308625;637
308626;450
308627;664
308628;259
308629;302
308630;257
308631;443
308632;673
308633;333
308634;349
308635;494
308636;220
308637;482
308638;180
308639;351
308640;295
308641;199
308642;584
308643;406
308644;349
308645;273
308646;348
308647;586
308648;346
308649;297
308650;201
308651;397
308652;394
308653;510
308654;249
308655;450
308656;374
308657;454
308658;376
308659;273
308660;495
308661;300
308662;433
308663;846
308664;320
308665;275
308666;298
308667;457
308668;313
308669;349
308670;353
308671;383
308672;415
308673;308
308674;291
308675;415
308676;292
308677;292
308678;352
308679;336
308680;345
308681;260
308682;813
308683;332
308684;505
308685;465
308686;214
308687;482
308688;453
308689;392
308690;413
308691;341
308692;369
308693;317
308694;221
308695;568
308696;343
308697;519
308698;493
308699;362
308700;270
308701;187
308702;404
308703;286
308704;274
308705;346
308706;316
308707;557
308708;422
308709;578
308710;315
308711;445
308712;199
308713;257
308714;332
308715;238
308716;494
308717;240
308718;345
308719;289
308720;320
308721;371
308722;212
308723;276
308724;458
308725;415
308726;363
308727;348
308728;305
308729;360
308730;475
308731;288
308732;347
308733;375
308734;375
308735;293
308736;371
308737;359
308738;445
308739;273
308740;260
308741;389
308742;269
308743;359
308744;314
308745;313
308746;333
308747;345
308748;386
308749;274
308750;458
308751;559
308752;357
308753;374
308754;382
308755;378
308756;253
308757;337
308758;597
308759;234
308760;311
308761;407
308762;254
308763;306
308764;334
308765;396
308766;320
308767;310
308768;217
308769;309
308770;384
308771;313
308772;367
308773;345
308774;363
308775;279
308776;273
308777;400
308778;407
308779;203
308780;270
308781;548
308782;317
308783;496
308784;459
308785;480
308786;281
308787;398
308788;282
308789;483
308790;600
308791;319
308792;271
308793;415
308794;483
308795;318
308796;353
308797;624
308798;331
308799;264
308800;318
308801;206
308802;431
308803;292
308804;441
308805;424
308806;432
308807;300
308808;320
308809;263
308810;189
308811;552
308812;351
308813;266
308814;353
308815;183
308816;633
308817;371
308818;452
308819;391
308820;569
308821;268
308822;378
308823;472
308824;318
308825;412
308826;371
308827;307
308828;281
308829;525
308830;443
308831;225
308832;199
308833;293
308834;419
308835;221
308836;323
308837;375
308838;219
308839;493
308840;271
308841;305
308842;352
308843;411
308844;220
308845;255
308846;347
308847;323
308848;439
308849;545
308850;573
308851;268
308852;496
308853;345
308854;353
308855;416
308856;306
308857;283
308858;375
308859;365
308860;542
308861;298
308862;428
308863;309
308864;399
308865;273
308866;340
308867;299
308868;455
308869;330
308870;847
308871;615
308872;412
308873;620
308874;376
308875;275
308876;484
308877;598
308878;323
308879;259
308880;468
308881;419
308882;461
308883;399
308884;399
308885;264
308886;355
308887;303
308888;403
308889;327
308890;338
308891;421
308892;265
308893;330
308894;306
308895;427
308896;314
308897;309
308898;308
308899;573
308900;342
308901;242
308902;523
308903;286
308904;432
308905;504
308906;490
308907;281
308908;293
308909;487
308910;307
308911;321
308912;329
308913;318
308914;217
308915;251
308916;361
308917;491
308918;465
308919;188
308920;492
308921;487
308922;300
308923;338
308924;386
308925;301
308926;493
308927;409
308928;267
308929;421
308930;289
308931;343
308932;456
308933;259
308934;344
308935;393
308936;368
308937;324
308938;439
308939;279
308940;312
308941;302
308942;290
308943;477
308944;315
308945;404
308946;274
308947;454
308948;385
308949;522
308950;480
308951;549
308952;362
308953;345
308954;598
308955;448
308956;506
