ID;COTIS
306532;242
306533;341
306534;344
306535;222
306536;315
306537;495
306538;303
306539;221
306540;486
306541;570
306542;420
306543;423
306544;493
306545;417
306546;305
306547;228
306548;220
306549;219
306550;554
306551;236
306552;357
306553;377
306554;276
306555;269
306556;206
306557;396
306558;250
306559;256
306560;224
306561;217
306562;232
306563;305
306564;378
306565;316
306566;257
306567;248
306568;227
306569;271
306570;482
306571;360
306572;259
306573;379
306574;235
306575;256
306576;321
306577;403
306578;261
306579;535
306580;208
306581;218
306582;572
306583;380
306584;301
306585;395
306586;314
306587;273
306588;445
306589;224
306590;197
306591;310
306592;242
306593;238
306594;267
306595;278
306596;295
306597;241
306598;280
306599;300
306600;198
306601;208
306602;188
306603;220
306604;403
306605;503
306606;416
306607;250
306608;222
306609;359
306610;262
306611;267
306612;223
306613;279
306614;449
306615;256
306616;252
306617;547
306618;433
306619;250
306620;511
306621;211
306622;548
306623;279
306624;270
306625;336
306626;267
306627;273
306628;365
306629;263
306630;459
306631;322
306632;202
306633;300
306634;251
306635;270
306636;200
306637;191
306638;202
306639;482
306640;443
306641;239
306642;263
306643;390
306644;237
306645;370
306646;275
306647;359
306648;214
306649;275
306650;285
306651;272
306652;267
306653;334
306654;442
306655;270
306656;235
306657;314
306658;363
306659;495
306660;240
306661;323
306662;300
306663;377
306664;202
306665;203
306666;225
306667;283
306668;239
306669;288
306670;250
306671;257
306672;338
306673;305
306674;288
306675;460
306676;301
306677;256
306678;472
306679;343
306680;250
306681;519
306682;270
306683;228
306684;272
306685;279
306686;293
306687;290
306688;306
306689;346
306690;206
306691;392
306692;246
306693;317
306694;385
306695;227
306696;259
306697;306
306698;305
306699;207
306700;377
306701;434
306702;309
306703;386
306704;219
306705;315
306706;358
306707;357
306708;330
306709;200
306710;348
306711;342
306712;241
306713;355
306714;299
306715;311
306716;230
306717;266
306718;208
306719;398
306720;346
306721;247
306722;221
306723;218
306724;353
306725;314
306726;316
306727;262
306728;425
306729;217
306730;325
306731;291
306732;289
306733;268
306734;236
306735;430
306736;513
306737;207
306738;210
306739;383
306740;357
306741;262
306742;212
306743;258
306744;303
306745;214
306746;700
306747;428
306748;249
306749;279
306750;364
306751;368
306752;356
306753;420
306754;195
306755;322
306756;314
306757;265
306758;491
306759;300
306760;316
306761;452
306762;382
306763;399
306764;387
306765;305
306766;518
306767;508
306768;251
306769;205
306770;406
306771;305
306772;319
306773;356
306774;267
306775;276
306776;244
306777;386
306778;366
306779;221
306780;240
306781;503
306782;324
306783;322
306784;567
306785;258
306786;192
306787;307
306788;313
306789;261
306790;307
306791;453
306792;469
306793;477
306794;340
306795;287
306796;275
306797;372
306798;754
306799;327
306800;389
306801;260
306802;193
306803;280
306804;360
306805;433
306806;202
306807;298
306808;363
306809;424
306810;436
306811;283
306812;498
306813;430
306814;232
306815;348
306816;366
306817;461
306818;276
306819;302
306820;338
306821;294
306822;262
306823;283
306824;312
306825;323
306826;328
306827;257
306828;473
306829;275
306830;262
306831;246
306832;291
306833;190
306834;384
306835;277
306836;310
306837;284
306838;314
306839;337
306840;410
306841;279
306842;282
306843;268
306844;489
306845;285
306846;366
306847;313
306848;338
306849;330
306850;293
306851;234
306852;377
306853;474
306854;506
306855;297
306856;732
306857;534
306858;185
306859;309
306860;389
306861;298
306862;320
306863;293
306864;347
306865;342
306866;301
306867;735
306868;358
306869;226
306870;249
306871;500
306872;426
306873;531
306874;294
306875;336
306876;389
306877;441
306878;419
306879;296
306880;272
306881;579
306882;352
306883;422
306884;263
306885;351
306886;454
306887;351
306888;228
306889;234
306890;226
306891;213
306892;202
306893;236
306894;361
306895;271
306896;203
306897;452
306898;265
306899;374
306900;298
306901;313
306902;189
306903;293
306904;282
306905;256
306906;354
306907;353
306908;291
306909;354
306910;263
306911;311
306912;350
306913;291
306914;310
306915;416
306916;348
306917;397
306918;299
306919;433
306920;343
306921;283
306922;209
306923;349
306924;289
306925;197
306926;285
306927;289
306928;330
306929;311
306930;310
306931;319
306932;351
306933;380
306934;393
306935;342
306936;357
306937;199
306938;307
306939;236
306940;224
306941;207
306942;452
306943;210
306944;234
306945;247
306946;281
306947;230
306948;179
306949;552
306950;205
306951;396
306952;433
306953;293
306954;412
306955;362
306956;422
306957;293
306958;231
306959;257
306960;352
306961;452
306962;287
306963;253
306964;533
306965;250
306966;535
306967;372
306968;353
306969;264
306970;340
306971;342
306972;365
306973;255
306974;284
306975;258
306976;290
306977;552
306978;293
306979;371
306980;485
306981;450
306982;282
306983;326
306984;363
306985;261
306986;278
306987;340
306988;286
306989;295
306990;227
306991;419
306992;472
306993;390
306994;285
306995;194
306996;270
306997;286
306998;267
306999;344
307000;374
307001;487
307002;263
307003;265
307004;182
307005;266
307006;290
307007;321
307008;292
307009;250
307010;226
307011;253
307012;361
307013;277
307014;482
307015;246
307016;229
307017;263
307018;301
307019;395
307020;238
307021;344
307022;315
307023;301
307024;224
307025;295
307026;247
307027;372
307028;203
307029;391
307030;237
307031;349
307032;219
307033;464
307034;473
307035;451
307036;492
307037;313
307038;426
307039;258
307040;352
307041;240
307042;241
307043;213
307044;298
307045;215
307046;366
307047;249
307048;630
307049;311
307050;179
307051;418
307052;325
307053;522
307054;215
307055;197
307056;184
307057;310
307058;299
307059;192
307060;523
307061;399
307062;193
307063;311
307064;515
307065;203
307066;417
307067;232
307068;338
307069;371
307070;335
307071;326
307072;305
307073;456
307074;503
307075;304
307076;354
307077;368
307078;283
307079;298
307080;507
307081;515
307082;215
307083;420
307084;286
307085;372
307086;432
307087;344
307088;291
307089;283
307090;427
307091;195
307092;224
307093;220
307094;213
307095;268
307096;358
307097;185
307098;480
307099;334
307100;280
307101;293
307102;286
307103;286
307104;266
307105;228
307106;202
307107;281
307108;275
307109;291
307110;344
307111;238
307112;293
307113;346
307114;461
307115;389
307116;233
307117;486
307118;520
307119;365
307120;208
307121;391
307122;300
307123;207
307124;216
307125;220
307126;303
307127;282
307128;377
307129;366
307130;270
307131;472
307132;210
307133;230
307134;241
307135;286
307136;441
307137;224
307138;253
307139;291
307140;354
307141;197
307142;225
307143;193
307144;276
307145;232
307146;336
307147;262
307148;219
307149;308
307150;246
307151;459
307152;326
307153;314
307154;329
307155;239
307156;270
307157;285
307158;344
307159;298
307160;469
307161;279
307162;545
307163;421
307164;277
307165;371
307166;286
307167;294
307168;420
307169;323
307170;266
307171;247
307172;202
307173;295
307174;330
307175;355
307176;493
307177;278
307178;270
307179;376
307180;275
307181;204
307182;197
307183;320
307184;504
307185;296
307186;313
307187;279
307188;239
307189;254
307190;267
307191;250
307192;335
307193;192
307194;312
307195;238
307196;210
307197;486
307198;317
307199;310
307200;347
307201;273
307202;420
307203;583
307204;214
307205;273
307206;363
307207;257
307208;434
307209;411
307210;351
307211;387
307212;270
307213;224
307214;212
307215;199
307216;213
307217;264
307218;482
307219;361
307220;299
307221;511
307222;550
307223;220
307224;287
307225;732
307226;214
307227;266
307228;292
307229;211
307230;375
307231;341
307232;280
307233;722
307234;345
307235;210
307236;385
307237;282
307238;257
307239;287
307240;769
307241;577
307242;353
307243;453
307244;304
307245;439
307246;407
307247;385
307248;346
307249;336
307250;312
307251;216
307252;349
307253;524
307254;257
307255;263
307256;250
307257;268
307258;227
307259;250
307260;271
307261;257
307262;291
307263;352
307264;291
307265;314
307266;300
307267;355
307268;241
307269;354
307270;324
307271;332
307272;469
307273;308
307274;272
307275;279
307276;250
307277;338
307278;402
307279;290
307280;398
307281;293
307282;376
307283;382
307284;354
307285;361
307286;368
307287;276
307288;267
307289;473
307290;282
307291;363
307292;267
307293;291
307294;229
307295;245
307296;260
307297;414
307298;310
307299;273
307300;274
307301;306
307302;349
307303;405
307304;636
307305;375
307306;313
307307;304
307308;304
307309;315
307310;443
307311;256
307312;534
307313;299
307314;381
307315;342
307316;277
307317;263
307318;334
307319;275
307320;444
307321;441
307322;343
307323;288
307324;465
307325;290
307326;330
307327;205
307328;478
307329;369
307330;218
307331;276
307332;213
307333;196
307334;183
307335;345
307336;368
307337;211
307338;297
307339;265
307340;304
307341;380
307342;226
307343;336
307344;355
307345;201
307346;275
307347;237
307348;479
307349;380
307350;246
307351;586
307352;208
307353;406
307354;299
307355;348
307356;271
307357;288
307358;407
307359;342
307360;224
307361;210
307362;201
307363;283
307364;365
307365;387
307366;230
307367;511
307368;365
307369;268
307370;365
307371;297
307372;227
307373;364
307374;366
307375;319
307376;188
307377;310
307378;270
307379;304
307380;215
307381;287
307382;303
307383;281
307384;211
307385;361
307386;289
307387;359
307388;306
307389;191
307390;372
307391;459
307392;293
307393;380
307394;306
307395;242
307396;220
307397;548
307398;351
307399;236
307400;338
307401;216
307402;318
307403;391
307404;420
307405;477
307406;403
307407;329
307408;284
307409;364
307410;293
307411;226
307412;434
307413;308
307414;343
307415;237
307416;293
307417;235
307418;220
307419;217
307420;290
307421;340
307422;184
307423;270
307424;193
307425;225
307426;462
307427;202
307428;220
307429;219
307430;215
307431;340
307432;333
307433;424
307434;227
307435;327
307436;256
307437;465
307438;387
307439;454
307440;588
307441;416
307442;272
307443;281
307444;277
307445;280
307446;433
307447;279
307448;654
307449;350
307450;287
307451;453
307452;222
307453;293
307454;305
307455;498
307456;318
307457;267
307458;429
307459;256
307460;331
307461;485
307462;528
307463;459
307464;580
307465;285
307466;271
307467;611
307468;240
307469;296
307470;285
307471;274
307472;275
307473;349
307474;371
307475;302
307476;382
307477;318
307478;262
307479;250
307480;368
307481;411
307482;258
307483;398
307484;286
307485;287
307486;448
307487;319
307488;245
307489;295
307490;347
307491;288
307492;285
307493;318
307494;303
307495;448
307496;341
307497;348
307498;330
307499;494
307500;423
307501;253
307502;271
307503;491
307504;323
307505;432
307506;294
307507;247
307508;371
307509;355
307510;273
307511;254
307512;319
307513;263
307514;269
307515;293
307516;325
307517;208
307518;192
307519;207
307520;229
307521;189
307522;277
307523;200
307524;279
307525;207
307526;199
307527;208
307528;326
307529;259
307530;435
307531;377
307532;193
307533;290
307534;352
307535;266
307536;307
307537;329
307538;343
307539;423
307540;511
307541;254
307542;291
307543;252
307544;217
307545;212
307546;249
307547;239
307548;275
307549;446
307550;383
307551;225
307552;228
307553;374
307554;300
307555;265
307556;291
307557;387
307558;323
307559;388
307560;267
307561;385
307562;264
307563;273
307564;317
307565;356
307566;262
307567;335
307568;222
307569;336
307570;320
307571;273
307572;238
307573;223
307574;294
307575;255
307576;515
307577;228
307578;323
307579;317
307580;320
307581;275
307582;241
307583;292
307584;620
307585;402
307586;507
307587;422
307588;509
307589;299
307590;470
307591;263
307592;289
307593;640
307594;278
307595;544
307596;369
307597;298
307598;373
307599;403
307600;301
307601;573
307602;444
307603;493
307604;385
307605;488
307606;334
307607;393
307608;460
307609;291
307610;354
307611;236
307612;348
307613;256
307614;249
307615;206
307616;292
307617;501
307618;322
307619;340
307620;251
307621;257
307622;273
307623;251
307624;263
307625;272
307626;312
307627;194
307628;301
307629;225
307630;185
307631;331
307632;252
307633;328
307634;281
307635;319
307636;283
307637;287
307638;317
307639;223
307640;347
307641;245
307642;263
307643;291
307644;217
307645;274
307646;362
307647;321
307648;462
307649;328
307650;422
307651;344
307652;332
307653;282
307654;276
307655;316
307656;360
307657;341
307658;254
307659;305
307660;481
307661;257
307662;290
307663;375
307664;349
307665;270
307666;397
307667;263
307668;291
307669;311
307670;321
307671;268
307672;329
307673;313
307674;253
307675;294
307676;277
307677;251
307678;377
307679;355
307680;357
307681;328
307682;321
307683;359
307684;198
307685;310
307686;263
307687;274
307688;268
307689;485
307690;286
307691;340
307692;250
307693;267
307694;356
307695;341
307696;357
307697;311
307698;351
307699;265
307700;326
307701;196
307702;268
307703;346
307704;224
307705;302
307706;359
307707;433
307708;367
307709;285
307710;450
307711;378
307712;362
307713;504
307714;284
307715;333
307716;296
307717;349
307718;578
307719;305
307720;366
307721;318
307722;345
307723;490
307724;395
307725;450
307726;350
307727;255
307728;289
307729;599
307730;225
307731;285
307732;394
307733;442
307734;408
307735;336
307736;271
307737;425
307738;481
307739;308
307740;340
307741;316
307742;324
307743;399
307744;399
307745;276
307746;422
307747;506
307748;356
307749;260
307750;298
307751;362
307752;219
307753;328
307754;209
307755;465
307756;334
307757;437
307758;448
307759;214
307760;477
307761;258
307762;447
307763;396
307764;483
307765;464
307766;200
307767;275
307768;299
307769;347
307770;186
307771;228
307772;269
307773;264
307774;300
307775;358
307776;379
307777;323
307778;378
307779;374
307780;211
307781;333
307782;290
307783;289
307784;445
307785;230
307786;176
307787;465
307788;215
307789;307
307790;455
307791;236
307792;378
307793;481
307794;449
307795;257
307796;276
307797;326
307798;211
307799;298
307800;490
307801;438
307802;301
307803;277
307804;269
307805;311
307806;191
307807;310
307808;270
307809;199
307810;208
307811;307
307812;482
307813;216
307814;475
307815;321
307816;286
307817;292
307818;287
307819;295
307820;311
307821;274
307822;275
307823;281
307824;292
307825;253
307826;228
307827;232
307828;345
307829;332
307830;289
307831;373
307832;460
307833;362
307834;366
307835;312
307836;272
307837;313
307838;240
307839;255
307840;207
307841;237
307842;257
307843;241
307844;380
307845;433
307846;423
307847;320
307848;301
307849;210
307850;213
307851;346
307852;308
307853;369
307854;353
307855;385
307856;367
307857;265
307858;460
307859;551
307860;279
307861;222
307862;284
307863;370
307864;578
307865;174
307866;443
307867;323
307868;255
307869;712
307870;266
307871;345
307872;318
307873;257
307874;289
307875;312
307876;389
307877;300
307878;299
307879;634
307880;478
307881;280
307882;415
307883;256
307884;220
307885;506
307886;281
307887;491
307888;271
307889;322
307890;375
307891;562
307892;300
307893;287
307894;303
307895;425
307896;248
307897;611
307898;447
307899;332
307900;280
307901;301
307902;362
307903;474
307904;312
307905;329
307906;317
307907;394
307908;445
307909;379
307910;328
307911;279
307912;360
307913;270
307914;391
307915;442
307916;555
307917;429
307918;272
307919;259
307920;326
307921;295
307922;307
307923;317
307924;306
307925;308
307926;280
307927;272
307928;313
307929;256
307930;267
307931;249
307932;311
307933;251
307934;358
307935;429
307936;336
307937;312
307938;435
307939;292
307940;359
307941;501
307942;284
307943;445
307944;299
307945;278
307946;382
307947;363
307948;291
307949;199
307950;494
307951;285
307952;490
307953;377
307954;406
307955;278
307956;319
307957;282
307958;333
307959;407
307960;297
307961;431
307962;281
307963;268
307964;266
307965;288
307966;310
307967;253
307968;225
307969;398
307970;287
307971;322
307972;398
307973;219
307974;251
307975;251
307976;349
307977;347
307978;289
307979;344
307980;385
307981;199
307982;276
307983;297
307984;257
307985;309
307986;280
307987;304
307988;305
307989;297
307990;315
307991;374
307992;202
307993;236
307994;265
307995;325
307996;221
307997;272
307998;237
307999;254
308000;234
308001;215
308002;329
308003;202
308004;363
308005;234
308006;359
308007;263
308008;469
308009;212
308010;309
308011;284
308012;238
308013;271
308014;233
308015;284
308016;305
308017;337
308018;307
308019;326
308020;278
308021;288
308022;219
308023;293
308024;283
308025;199
308026;195
308027;234
308028;264
308029;330
308030;399
308031;198
308032;230
308033;195
308034;226
308035;262
308036;269
308037;238
308038;203
308039;323
308040;276
308041;301
308042;273
308043;354
308044;364
308045;219
308046;237
308047;330
308048;196
308049;375
308050;239
308051;238
308052;335
308053;351
308054;293
308055;259
308056;355
308057;200
308058;554
308059;219
308060;819
308061;221
308062;282
308063;235
308064;324
308065;281
308066;347
308067;401
308068;293
308069;316
308070;317
308071;352
308072;211
308073;415
308074;296
308075;407
308076;568
308077;265
308078;274
308079;263
308080;264
308081;482
308082;201
308083;311
308084;319
308085;342
308086;248
308087;233
308088;418
308089;441
308090;290
308091;237
308092;439
308093;206
308094;213
308095;381
308096;418
308097;208
308098;715
308099;366
308100;317
308101;310
308102;266
308103;340
308104;280
308105;201
308106;542
308107;260
308108;538
308109;465
308110;324
308111;408
308112;405
308113;281
308114;658
308115;372
308116;287
308117;340
308118;389
308119;344
308120;254
308121;383
308122;304
308123;283
308124;269
308125;374
308126;333
308127;310
308128;224
308129;432
308130;240
308131;342
308132;248
308133;336
308134;290
308135;300
308136;271
308137;557
308138;249
308139;457
308140;308
308141;465
308142;431
308143;293
308144;351
308145;295
308146;221
308147;281
308148;227
308149;388
308150;413
308151;300
308152;300
308153;293
308154;354
308155;313
308156;601
308157;343
308158;331
308159;328
308160;325
308161;326
308162;429
308163;386
308164;305
308165;288
308166;379
308167;260
308168;301
308169;346
308170;265
308171;341
308172;309
308173;295
308174;739
308175;494
308176;468
308177;485
308178;245
308179;448
308180;391
308181;335
308182;354
308183;404
308184;264
308185;310
308186;263
308187;449
308188;344
308189;214
308190;339
308191;453
308192;284
308193;249
308194;570
308195;635
308196;278
308197;224
308198;308
308199;380
308200;337
308201;209
308202;305
308203;349
308204;266
308205;413
308206;430
308207;351
308208;353
308209;255
308210;393
308211;371
308212;381
308213;279
308214;359
308215;379
308216;368
308217;300
308218;254
308219;246
308220;200
308221;443
308222;264
308223;240
308224;268
308225;273
308226;454
308227;261
308228;372
308229;279
308230;323
308231;311
308232;265
308233;263
308234;466
308235;225
308236;311
308237;203
308238;353
308239;270
308240;378
308241;405
308242;282
308243;194
308244;300
308245;276
308246;222
308247;336
308248;205
308249;347
308250;264
308251;283
308252;405
308253;249
308254;340
308255;242
308256;326
308257;243
308258;283
308259;205
308260;211
308261;348
308262;340
308263;424
308264;495
308265;462
308266;374
308267;303
308268;263
308269;394
308270;321
308271;226
308272;399
308273;287
308274;249
308275;185
308276;682
308277;366
308278;431
308279;405
308280;522
308281;257
308282;216
308283;303
308284;284
308285;301
308286;214
308287;196
308288;374
308289;258
308290;276
308291;290
308292;310
308293;273
308294;308
308295;329
308296;202
308297;791
308298;482
308299;482
308300;313
308301;277
308302;282
308303;267
308304;296
308305;298
308306;579
308307;286
308308;474
308309;348
308310;276
308311;201
308312;189
308313;292
308314;342
308315;305
308316;256
308317;267
308318;247
308319;353
308320;723
308321;367
308322;249
308323;259
308324;274
308325;214
308326;347
308327;670
308328;377
308329;469
308330;211
308331;287
308332;223
308333;276
308334;325
308335;267
308336;365
308337;299
308338;331
308339;263
308340;354
308341;302
308342;300
308343;330
308344;323
308345;286
308346;489
308347;225
308348;359
308349;235
308350;406
308351;473
308352;308
308353;343
308354;551
308355;278
308356;313
308357;318
308358;219
308359;426
308360;449
308361;337
308362;303
308363;263
308364;233
308365;444
308366;365
308367;221
308368;187
308369;217
308370;446
308371;176
308372;324
308373;283
308374;358
308375;319
308376;239
308377;242
308378;305
308379;326
308380;425
308381;231
308382;292
308383;250
308384;267
308385;638
308386;491
308387;307
308388;262
308389;288
308390;558
308391;549
308392;228
308393;555
308394;285
308395;374
308396;264
308397;292
308398;226
308399;268
308400;484
308401;446
308402;271
308403;476
308404;347
308405;461
308406;216
308407;313
308408;249
308409;255
308410;211
308411;312
308412;348
308413;254
308414;432
308415;344
308416;714
308417;414
308418;300
308419;804
308420;286
308421;449
308422;261
308423;279
308424;374
308425;252
308426;306
308427;535
308428;369
308429;478
308430;417
308431;304
308432;357
308433;260
308434;429
308435;490
308436;284
308437;297
308438;309
308439;325
308440;312
308441;355
308442;293
308443;288
308444;266
308445;266
308446;519
308447;335
308448;321
308449;357
308450;312
308451;248
308452;251
308453;369
308454;244
308455;279
308456;495
308457;355
308458;342
308459;670
308460;302
308461;391
308462;322
308463;358
308464;460
308465;277
308466;267
308467;461
308468;450
308469;272
308470;291
308471;259
308472;389
308473;437
308474;601
308475;278
308476;439
308477;344
308478;462
308479;291
308480;276
308481;268
308482;468
308483;303
308484;474
308485;569
308486;219
308487;285
308488;309
308489;215
308490;207
308491;244
308492;288
308493;459
308494;277
308495;286
308496;529
308497;292
308498;317
308499;211
308500;180
308501;368
308502;556
308503;331
308504;427
308505;376
308506;206
308507;401
308508;263
308509;327
308510;291
308511;309
308512;258
308513;433
308514;281
308515;328
308516;372
308517;562
308518;406
308519;489
308520;367
308521;264
308522;411
308523;285
308524;556
308525;340
308526;195
308527;490
308528;333
308529;347
308530;346
308531;292
308532;409
308533;269
308534;250
308535;313
308536;204
308537;326
308538;399
308539;291
308540;312
308541;346
308542;309
308543;444
308544;327
308545;182
308546;449
308547;255
308548;295
308549;349
308550;406
308551;285
308552;546
308553;339
308554;296
308555;279
308556;353
308557;224
308558;366
308559;264
308560;519
308561;523
308562;277
308563;333
308564;315
308565;238
308566;273
308567;315
308568;293
308569;416
308570;346
308571;294
308572;392
308573;527
308574;436
308575;330
308576;601
308577;451
308578;360
308579;311
308580;373
308581;468
308582;280
308583;274
308584;412
308585;430
308586;185
308587;239
308588;646
308589;307
308590;359
308591;258
308592;368
308593;322
308594;346
308595;351
308596;368
308597;450
308598;290
308599;273
308600;511
308601;310
308602;472
308603;598
308604;376
308605;334
308606;427
308607;286
308608;521
308609;323
308610;187
308611;337
308612;260
308613;219
308614;290
308615;571
308616;325
308617;288
308618;298
308619;521
308620;347
308621;406
308622;502
308623;283
308624;519
308625;547
308626;446
308627;659
308628;242
308629;286
308630;249
308631;437
308632;580
308633;297
308634;297
308635;492
308636;211
308637;486
308638;176
308639;351
308640;272
308641;212
308642;600
308643;412
308644;392
308645;262
308646;379
308647;605
308648;317
308649;284
308650;195
308651;402
308652;372
308653;490
308654;219
308655;451
308656;431
308657;393
308658;374
308659;228
308660;481
308661;325
308662;415
308663;762
308664;329
308665;278
308666;322
308667;386
308668;325
308669;388
308670;357
308671;404
308672;402
308673;279
308674;303
308675;449
308676;328
308677;288
308678;350
308679;316
308680;280
308681;254
308682;629
308683;296
308684;524
308685;468
308686;195
308687;458
308688;403
308689;369
308690;393
308691;343
308692;393
308693;290
308694;193
308695;669
308696;373
308697;477
308698;428
308699;330
308700;257
308701;184
308702;392
308703;262
308704;275
308705;316
308706;316
308707;556
308708;394
308709;565
308710;322
308711;462
308712;183
308713;262
308714;361
308715;203
308716;496
308717;237
308718;330
308719;288
308720;287
308721;332
308722;195
308723;261
308724;432
308725;383
308726;361
308727;345
308728;291
308729;350
308730;435
308731;269
308732;335
308733;415
308734;399
308735;322
308736;377
308737;366
308738;457
308739;273
308740;235
308741;397
308742;281
308743;355
308744;287
308745;273
308746;331
308747;330
308748;401
308749;258
308750;467
308751;535
308752;321
308753;366
308754;396
308755;332
308756;241
308757;246
308758;585
308759;207
308760;322
308761;392
308762;254
308763;319
308764;309
308765;358
308766;282
308767;285
308768;190
308769;281
308770;382
308771;297
308772;360
308773;330
308774;371
308775;287
308776;255
308777;407
308778;425
308779;196
308780;251
308781;627
308782;341
308783;473
308784;411
308785;431
308786;268
308787;374
308788;265
308789;454
308790;654
308791;288
308792;321
308793;425
308794;488
308795;305
308796;347
308797;635
308798;344
308799;275
308800;291
308801;217
308802;426
308803;262
308804;427
308805;376
308806;390
308807;272
308808;283
308809;257
308810;229
308811;537
308812;320
308813;261
308814;354
308815;197
308816;545
308817;356
308818;465
308819;356
308820;495
308821;302
308822;347
308823;468
308824;288
308825;397
308826;339
308827;251
308828;262
308829;462
308830;432
308831;198
308832;201
308833;268
308834;395
308835;214
308836;294
308837;395
308838;202
308839;461
308840;276
308841;275
308842;342
308843;395
308844;211
308845;255
308846;329
308847;335
308848;386
308849;538
308850;570
308851;268
308852;480
308853;327
308854;324
308855;423
308856;300
308857;284
308858;377
308859;322
308860;501
308861;281
308862;396
308863;288
308864;340
308865;260
308866;403
308867;289
308868;428
308869;303
308870;881
308871;608
308872;424
308873;659
308874;344
308875;272
308876;476
308877;533
308878;313
308879;261
308880;471
308881;400
308882;457
308883;348
308884;337
308885;251
308886;350
308887;287
308888;366
308889;333
308890;322
308891;391
308892;252
308893;316
308894;290
308895;438
308896;297
308897;310
308898;311
308899;542
308900;307
308901;242
308902;459
308903;278
308904;393
308905;444
308906;535
308907;265
308908;287
308909;464
308910;326
308911;322
308912;302
308913;299
308914;215
308915;242
308916;345
308917;490
308918;451
308919;191
308920;522
308921;494
308922;325
308923;326
308924;380
308925;266
308926;537
308927;488
308928;255
308929;417
308930;308
308931;367
308932;453
308933;253
308934;377
308935;372
308936;349
308937;282
308938;448
308939;265
308940;313
308941;288
308942;276
308943;443
308944;317
308945;439
308946;263
308947;466
308948;349
308949;593
308950;473
308951;562
308952;336
308953;331
308954;573
308955;364
308956;503
308957;302
308958;259
308959;492
308960;336
308961;380
308962;392
308963;268
308964;247
308965;274
308966;276
308967;386
308968;356
308969;435
308970;493
308971;278
308972;385
308973;222
308974;278
308975;331
308976;286
308977;284
308978;278
308979;544
308980;287
308981;362
308982;338
308983;546
308984;633
308985;300
308986;273
308987;263
308988;540
308989;588
308990;286
308991;526
308992;877
308993;524
308994;301
308995;249
308996;407
308997;171
308998;340
308999;371
309000;455
309001;445
309002;641
309003;480
309004;523
309005;433
309006;340
309007;292
309008;284
309009;291
309010;299
309011;362
309012;467
309013;381
309014;252
309015;320
309016;255
309017;470
309018;317
309019;450
309020;594
309021;198
309022;199
309023;307
309024;495
309025;475
309026;643
309027;629
309028;392
309029;195
309030;400
309031;285
309032;363
309033;582
309034;383
309035;493
309036;409
309037;619
309038;392
309039;333
309040;238
309041;398
309042;307
309043;451
309044;492
309045;258
309046;493
309047;266
309048;364
309049;520
309050;335
309051;269
309052;361
309053;556
309054;315
309055;372
309056;249
309057;269
309058;316
309059;488
309060;524
309061;291
309062;330
309063;503
309064;388
309065;367
309066;277
309067;341
309068;287
309069;371
309070;261
309071;536
309072;306
309073;284
309074;226
309075;546
309076;303
309077;290
309078;571
309079;328
309080;374
309081;402
309082;422
309083;315
309084;314
309085;539
309086;258
309087;412
309088;324
309089;575
309090;422
309091;282
309092;320
309093;208
309094;280
309095;312
309096;332
309097;294
309098;297
309099;348
309100;276
309101;223
309102;326
309103;281
309104;495
309105;370
309106;278
309107;472
309108;258
309109;434
309110;384
309111;310
309112;487
309113;429
309114;277
309115;474
309116;489
309117;590
309118;358
309119;270
309120;333
309121;599
309122;343
309123;282
309124;376
309125;372
309126;332
309127;294
309128;437
309129;311
309130;261
309131;231
309132;318
309133;302
309134;539
309135;315
309136;697
309137;585
309138;391
309139;355
309140;366
309141;382
309142;331
309143;367
309144;256
309145;355
309146;252
309147;249
309148;325
309149;383
309150;322
309151;293
309152;365
309153;481
309154;267
309155;318
309156;301
309157;349
309158;556
309159;267
309160;524
309161;288
309162;241
309163;276
309164;319
309165;364
309166;320
309167;705
309168;418
309169;621
309170;290
309171;720
309172;497
309173;234
309174;263
309175;280
309176;247
309177;242
309178;307
309179;559
309180;286
309181;371
309182;309
309183;436
309184;227
309185;254
309186;355
309187;384
309188;366
309189;684
309190;280
309191;257
309192;177
309193;268
309194;338
309195;387
309196;423
309197;389
309198;367
309199;275
309200;480
309201;458
309202;650
309203;293
309204;374
309205;346
309206;251
309207;302
309208;265
309209;411
309210;301
309211;263
309212;335
309213;278
309214;361
309215;327
309216;265
309217;254
309218;582
309219;480
309220;536
309221;421
309222;483
309223;353
309224;321
309225;413
309226;270
309227;680
309228;267
309229;297
309230;286
309231;744
309232;309
309233;394
309234;581
309235;377
309236;348
309237;344
309238;233
309239;332
309240;370
309241;195
309242;262
309243;440
309244;686
309245;311
309246;407
309247;401
309248;351
309249;332
309250;556
309251;283
309252;271
309253;277
309254;409
309255;392
309256;363
309257;284
309258;711
309259;268
309260;485
309261;354
309262;267
309263;564
309264;584
309265;263
309266;503
309267;447
309268;344
309269;313
309270;352
309271;573
309272;539
309273;379
309274;492
309275;285
309276;305
309277;730
309278;281
309279;357
309280;277
309281;226
309282;455
309283;309
309284;244
309285;333
309286;564
309287;421
309288;319
309289;241
309290;352
309291;456
309292;381
309293;531
309294;351
309295;406
309296;370
309297;320
309298;356
309299;370
309300;352
309301;551
309302;349
309303;513
309304;338
309305;220
309306;366
309307;675
309308;232
309309;296
309310;273
309311;529
309312;264
309313;451
309314;436
309315;248
309316;342
309317;536
309318;539
309319;212
309320;283
309321;613
309322;416
309323;351
309324;304
309325;227
309326;277
309327;532
309328;241
309329;421
